1608418160.01	16000	9.388087	0.000	864635	182	16
1608418160.32	16000	10.072547	0.000	1366872	316	16
1608418160.78	16000	10.614667	0.000	2025194	458	16
1608418161.42	16000	10.976749	0.000	2595110	638	16
1608418162.26	16000	11.138116	0.000	3209770	839	16
1608418162.57	16000	11.829927	0.000	1080711	308	16
1608418164.20	16000	11.201190	0.000	3005751	1629	16
1608418164.75	16000	11.651432	0.000	2251469	550	16
1608418165.11	16000	12.285431	0.000	1498439	366	16
1608418165.43	16000	12.969995	0.000	1329461	315	16
1608418165.73	16000	13.671235	0.000	1254418	299	16
1608418165.94	16000	14.455781	0.000	879546	215	16
1608418166.24	16000	15.162131	0.000	1055149	294	16
1608418166.49	16000	15.906508	0.000	883588	256	16
1608418166.60	16000	16.793825	0.000	347560	113	16
1608418166.69	16000	17.702604	0.000	267077	91	16
1608418167.02	16000	18.381542	0.000	1128983	321	16
1608418167.37	16000	19.026146	0.000	1257735	355	16
1608418167.73	16000	19.668672	0.000	1265527	357	16
1608418168.10	16000	20.298232	0.000	1524381	370	16
1608418168.29	16000	21.108749	0.000	995715	189	16
1608418168.42	16000	21.973941	0.000	674495	135	16
1608418168.59	16000	22.803154	0.000	885875	171	16
1608418168.77	16000	23.625090	0.000	928626	178	16
1608418168.97	16000	24.424170	0.000	1062903	201	16
1608418169.56	16000	24.837886	0.000	799389	162	16
1608418170.58	16000	24.821401	0.000	812821	179	16
1608418171.55	16000	24.842960	0.000	856497	157	16
1608418172.72	16000	24.677697	0.000	1700457	322	16
1608418173.74	16000	24.658271	0.000	1970588	342	16
1608418174.99	16000	24.405146	0.000	1652704	595	16
1608418175.85	16000	24.551043	0.000	2412882	449	16
1608418176.88	16000	24.513970	0.000	2213643	486	16
1608418177.58	16000	24.818167	0.000	1294662	182	16
1608418178.54	16000	24.854840	0.000	1157734	145	16
1608418179.55	16000	24.844537	0.000	1439296	155	16
1608418180.52	16000	24.873420	0.000	1558739	127	16
1608418181.56	16000	24.833117	0.000	1982918	167	16
1608418183.06	16000	24.338672	0.000	7754684	661	16
1608418183.57	16000	24.831077	0.000	2122146	169	16
1608418184.64	16000	24.759310	0.000	2951725	241	16
1608418185.58	16000	24.813414	0.000	2707022	187	16
1608418186.54	16000	24.855724	0.000	1258293	144	16
1608418187.53	16000	24.865312	0.000	1132545	135	16
1608418188.63	16000	24.763718	0.000	1405832	236	16
1608418189.66	16000	24.741063	0.000	1314152	259	16
1608418191.29	16000	24.103865	0.000	1387998	896	16
1608418192.26	16000	24.134794	0.000	1362449	865	16
1608418193.09	16000	24.303800	0.000	1219048	696	16
1608418193.56	16000	24.841430	0.000	1160520	159	16
1608418194.85	16000	24.550660	0.000	1180684	449	16
1608418195.79	16000	24.603818	0.000	1739841	396	16
1608418197.15	16000	24.249433	0.000	2506643	751	16
1608418197.68	16000	24.715295	0.000	1488968	285	16
1608418198.73	16000	24.662690	0.000	1507223	337	16
1608418199.73	16000	24.663436	0.000	1424538	337	16
1608418200.82	16000	24.576647	0.000	1714252	423	16
1608418201.86	16000	24.538582	0.000	1710495	461	16
1608418202.87	16000	24.528121	0.000	1751030	472	16
1608418203.64	16000	24.754174	0.000	875075	246	16
1608418204.93	16000	24.464374	0.000	1998050	536	16
1608418205.75	16000	24.645827	0.000	1336691	354	16
1608418206.81	16000	24.586768	0.000	1179696	413	16
1608418207.70	16000	24.700735	0.000	1291599	299	16
1608418209.81	16000	23.586631	0.000	4082189	1413	16
1608418210.80	16000	23.596337	0.000	3284299	990	16
1608418211.15	16000	24.251860	0.000	1412347	344	16
1608418211.59	16000	24.806676	0.000	909953	193	16
1608418212.61	16000	24.789774	0.000	808459	210	16
1608418213.77	16000	24.626321	0.000	1370506	374	16
1608418215.37	16000	24.022704	0.000	2325287	977	16
1608418216.43	16000	23.970528	0.000	4018361	1029	16
1608418217.08	16000	24.317374	0.000	2566881	653	16
1608418217.95	16000	24.449227	0.000	1890880	551	16
1608418219.40	16000	23.999698	0.000	2005276	1000	16
1608418220.18	16000	24.213037	0.000	1359018	787	16
1608418220.88	16000	24.514365	0.000	1134985	486	16
1608418222.11	16000	24.284900	0.000	2294159	715	16
1608418223.09	16000	24.308790	0.000	2601076	691	16
1608418223.78	16000	24.616892	0.000	2155956	383	16
1608418224.75	16000	24.650272	0.000	2411136	350	16
1608418225.77	16000	24.627725	0.000	2355841	372	16
1608418226.79	16000	24.606472	0.000	2451277	394	16
1608418227.88	16000	24.517043	0.000	2690936	483	16
1608418228.78	16000	24.620013	0.000	1552444	380	16
1608418229.74	16000	24.657878	0.000	1207957	342	16
1608418230.97	16000	24.427996	0.000	2277016	572	16
1608418231.92	16000	24.475111	0.000	2335112	525	16
1608418233.20	16000	24.195183	0.000	2348675	805	16
1608418234.06	16000	24.334914	0.000	1575943	665	16
1608418234.95	16000	24.446241	0.000	2268474	554	16
1608418235.77	16000	24.630147	0.000	1727401	370	16
1608418237.17	16000	24.224674	0.000	2744751	775	16
1608418238.14	16000	24.259200	0.000	2853458	741	16
1608418238.65	16000	24.745217	0.000	1012501	255	16
1608418239.83	16000	24.570843	0.000	1508766	429	16
1608418240.80	16000	24.594382	0.000	1446069	406	16
1608418241.83	16000	24.570629	0.000	1560727	429	16
1608418242.94	16000	24.456363	0.000	2029094	544	16
1608418243.87	16000	24.529618	0.000	1857827	470	16
1608418244.96	16000	24.440083	0.000	2294649	560	16
1608418246.02	16000	24.380353	0.000	2580724	620	16
1608418246.84	16000	24.555027	0.000	1699891	445	16
1608418247.70	16000	24.700299	0.000	1171248	300	16
1608418248.76	16000	24.640478	0.000	1549070	360	16
1608418249.76	16000	24.633413	0.000	1299702	367	16
1608418250.92	16000	24.479224	0.000	1877910	521	16
1608418251.87	16000	24.531285	0.000	1991172	469	16
1608418252.77	16000	24.623725	0.000	1469635	376	16
1608418253.80	16000	24.596466	0.000	1366341	404	16
1608418254.65	16000	24.748466	0.000	564365	252	16
1608418255.63	16000	24.768019	0.000	622694	232	16
1608418256.51	16000	24.887748	0.000	449729	112	16
1608418257.56	16000	24.833972	0.000	748394	166	16
1608418258.56	16000	24.839504	0.000	676139	160	16
1608418259.45	16000	24.950990	0.000	123294	49	16
1608418260.44	16000	24.958404	0.000	70186	42	16
1608418261.43	16000	24.963839	0.000	50504	36	16
1608418262.42	16000	24.973462	0.000	24518	27	16
1608418263.43	16000	24.968626	0.000	36255	31	16
