1608418165.85	20000	5.981184	0.000	1186604	284	20
1608418166.13	20000	6.702435	0.000	1068386	279	20
1608418166.60	20000	7.228877	0.000	1700843	474	20
1608418167.30	20000	7.532382	0.000	2536859	696	20
1608418168.37	20000	7.458415	0.000	4742872	1074	20
1608418169.25	20000	7.584453	0.000	4955535	874	20
1608418169.49	20000	8.340357	0.000	1260540	244	20
1608418170.17	20000	8.664694	0.000	3605246	676	20
1608418170.73	20000	9.104140	0.000	2770338	561	20
1608418171.09	20000	9.741643	0.000	1855168	362	20
1608418171.38	20000	10.454936	0.000	1666915	287	20
1608418171.64	20000	11.186062	0.000	1555467	269	20
1608418171.83	20000	12.004634	0.000	1008919	181	20
1608418172.05	20000	12.783527	0.000	1227619	221	20
1608418172.25	20000	13.582931	0.000	1015853	201	20
1608418172.34	20000	14.494650	0.000	384076	88	20
1608418172.41	20000	15.422084	0.000	295687	73	20
1608418172.66	20000	16.165875	0.000	1328674	256	20
1608418172.95	20000	16.880483	0.000	1492829	285	20
1608418173.21	20000	17.615610	0.000	1484812	265	20
1608418173.54	20000	18.290580	0.000	1868314	325	20
1608418173.76	20000	19.065942	0.000	1253406	225	20
1608418173.93	20000	19.900973	0.000	887933	165	20
1608418174.29	20000	20.536944	0.000	1153403	364	20
1608418174.75	20000	21.082501	0.000	1249023	454	20
1608418175.13	20000	21.695885	0.000	1423973	387	20
1608418175.34	20000	22.487412	0.000	1060162	208	20
1608418175.56	20000	23.275306	0.000	1080597	212	20
1608418175.78	20000	24.049716	0.000	1156442	226	20
1608418176.29	20000	24.539631	0.000	2222640	460	20
1608418177.23	20000	24.595817	0.000	2587311	404	20
1608418178.11	20000	24.724288	0.000	2178351	276	20
1608418179.16	20000	24.666892	0.000	3121089	333	20
1608418180.09	20000	24.743708	0.000	2857420	256	20
1608418180.97	20000	24.863591	0.000	1702477	136	20
1608418181.96	20000	24.866543	0.000	1531670	133	20
1608418183.01	20000	24.824302	0.000	1863424	176	20
1608418183.99	20000	24.840534	0.000	1987392	159	20
1608418185.03	20000	24.799345	0.000	2505586	201	20
1608418186.71	20000	24.120345	0.000	9620218	880	20
1608418187.11	20000	24.724384	0.000	2561608	276	20
1608418188.33	20000	24.498594	0.000	3633991	501	20
1608418189.43	20000	24.402821	0.000	3324070	597	20
1608418190.54	20000	24.294198	0.000	1560020	706	20
1608418191.61	20000	24.218660	0.000	1429188	781	20
1608418193.08	20000	23.746238	0.000	1754144	1254	20
1608418193.30	20000	24.532086	0.000	1626020	214	20
1608418194.18	20000	24.653525	0.000	1739228	346	20
1608418195.28	20000	24.546874	0.000	1722735	453	20
1608418196.29	20000	24.536045	0.000	1538145	464	20
1608418197.19	20000	24.644929	0.000	1473412	355	20
1608418198.14	20000	24.691983	0.000	1498968	308	20
1608418199.34	20000	24.488903	0.000	2247334	511	20
1608418200.58	20000	24.246107	0.000	3156442	754	20
1608418201.32	20000	24.505419	0.000	1895098	495	20
1608418202.35	20000	24.479578	0.000	1939135	520	20
1608418203.33	20000	24.504420	0.000	1842874	496	20
1608418204.43	20000	24.403012	0.000	2235830	597	20
1608418205.41	20000	24.424783	0.000	2202171	575	20
1608418206.55	20000	24.282515	0.000	2242042	717	20
1608418207.14	20000	24.693548	0.000	1081763	306	20
1608418208.44	20000	24.387271	0.000	2409013	613	20
1608418209.46	20000	24.370244	0.000	1615028	630	20
1608418210.30	20000	24.533338	0.000	1413467	467	20
1608418211.21	20000	24.622757	0.000	1632450	377	20
1608418213.16	20000	23.667962	0.000	5664827	1332	20
1608418214.94	20000	22.890337	0.000	4578115	1778	20
1608418215.44	20000	23.385524	0.000	1783835	505	20
1608418215.75	20000	24.083301	0.000	1093613	302	20
1608418216.10	20000	24.734415	0.000	975642	266	20
1608418217.29	20000	24.538214	0.000	1658005	462	20
1608418219.09	20000	23.736106	0.000	3055257	1264	20
1608418221.47	20000	22.358359	0.000	5355572	2378	20
1608418222.46	20000	22.373543	0.000	3278424	985	20
1608418223.08	20000	22.753807	0.000	2318501	620	20
1608418223.51	20000	23.317207	0.000	2473561	437	20
1608418223.82	20000	24.005786	0.000	1730311	311	20
1608418224.08	20000	24.752787	0.000	1455812	247	20
1608418225.27	20000	24.564937	0.000	2869222	435	20
1608418226.34	20000	24.491169	0.000	3226650	509	20
1608418227.30	20000	24.533764	0.000	2705936	466	20
1608418228.49	20000	24.336697	0.000	2998622	663	20
1608418229.61	20000	24.221547	0.000	2928342	778	20
1608418230.61	20000	24.224588	0.000	3059979	775	20
1608418231.59	20000	24.235737	0.000	3367422	764	20
1608418232.39	20000	24.443073	0.000	1950694	557	20
1608418233.47	20000	24.361585	0.000	1541020	638	20
1608418234.61	20000	24.220967	0.000	2926720	779	20
1608418235.48	20000	24.353358	0.000	2991202	647	20
1608418236.64	20000	24.195039	0.000	3002106	805	20
1608418237.38	20000	24.447830	0.000	2015412	552	20
1608418238.54	20000	24.293552	0.000	2894863	706	20
1608418239.42	20000	24.412726	0.000	2185316	587	20
1608418240.75	20000	24.078679	0.000	3370605	921	20
1608418241.77	20000	24.061550	0.000	3492243	938	20
1608418242.19	20000	24.640144	0.000	1307592	360	20
1608418243.32	20000	24.514836	0.000	1881404	485	20
1608418244.28	20000	24.550548	0.000	1806471	449	20
1608418245.30	20000	24.526622	0.000	1945842	473	20
1608418246.47	20000	24.356967	0.000	2538877	643	20
1608418247.41	20000	24.424393	0.000	2298557	576	20
1608418248.48	20000	24.347103	0.000	2831497	653	20
1608418249.67	20000	24.158836	0.000	3200905	841	20
1608418250.43	20000	24.398510	0.000	2180586	601	20
1608418251.21	20000	24.618683	0.000	1500505	381	20
1608418252.31	20000	24.521212	0.000	1939246	479	20
1608418253.28	20000	24.554723	0.000	1599193	445	20
1608418254.75	20000	24.078855	0.000	2364826	921	20
1608418255.73	20000	24.097533	0.000	2517454	902	20
1608418256.30	20000	24.534263	0.000	1883143	466	20
1608418257.19	20000	24.635785	0.000	1726706	364	20
1608418257.99	20000	24.841978	0.000	707364	158	20
1608418259.02	20000	24.812396	0.000	796460	188	20
1608418259.99	20000	24.839538	0.000	596962	160	20
1608418261.15	20000	24.682743	0.000	947625	317	20
1608418262.10	20000	24.732973	0.000	832859	267	20
1608418262.89	20000	24.939583	0.000	151562	60	20
1608418263.88	20000	24.951642	0.000	90390	48	20
1608418264.87	20000	24.957016	0.000	50278	43	20
1608418265.86	20000	24.969916	0.000	26471	30	20
1608418266.86	20000	24.967502	0.000	40620	32	20
