1608418154.26	20000	20.768126	0.000	1008919	300	16
1608418154.63	20000	21.397378	0.000	1227619	371	20
1608418154.94	20000	22.087134	0.000	1015853	310	20
1608418155.38	20000	22.645943	0.000	384076	441	20
1608418155.87	20000	23.152844	0.000	295687	493	20
1608418156.37	20000	23.651376	0.000	1328674	501	20
1608418156.84	20000	24.189056	0.000	1492829	462	20
1608418157.27	20000	24.760028	0.000	1484812	240	20
1608418158.34	20000	24.686931	0.000	1868314	313	20
1608418159.28	20000	24.746808	0.000	1253406	253	20
1608418160.24	20000	24.788014	0.000	887933	212	20
1608418161.33	20000	24.691649	0.000	1153403	308	20
1608418162.38	20000	24.646927	0.000	1249023	353	20
1608418164.19	20000	23.830478	0.000	1423973	1170	20
1608418164.46	20000	24.561029	0.000	1060162	269	20
1608418165.29	20000	24.739867	0.000	1080597	260	20
1608418166.35	20000	24.671615	0.000	1156442	328	20
1608418167.64	20000	24.387296	0.000	2222640	613	20
1608418168.49	20000	24.539607	0.000	2587311	460	20
1608418169.43	20000	24.592738	0.000	2178351	407	20
1608418170.65	20000	24.371007	0.000	3121089	629	20
1608418171.50	20000	24.522813	0.000	2857420	477	20
1608418172.35	20000	24.677337	0.000	1702477	323	20
1608418173.30	20000	24.729931	0.000	1531670	270	20
1608418174.69	20000	24.331853	0.000	1863424	668	20
1608418175.40	20000	24.626686	0.000	1987392	373	20
1608418176.57	20000	24.452508	0.000	2505586	547	20
1608418178.21	20000	23.810937	0.000	9620218	1189	20
1608418178.51	20000	24.514006	0.000	2561608	297	20
1608418179.39	20000	24.637977	0.000	3633991	362	20
1608418180.27	20000	24.752713	0.000	3324070	247	20
1608418181.16	20000	24.864443	0.000	1560020	136	20
1608418182.17	20000	24.859647	0.000	1429188	140	20
1608418183.17	20000	24.856902	0.000	1754144	143	20
1608418184.17	20000	24.858428	0.000	1626020	142	20
1608418185.15	20000	24.872971	0.000	1739228	127	20
1608418186.22	20000	24.809853	0.000	1722735	190	20
1608418187.20	20000	24.824238	0.000	1538145	176	20
1608418188.27	20000	24.753321	0.000	1473412	247	20
1608418189.32	20000	24.707460	0.000	1498968	293	20
1608418191.47	20000	23.557928	0.000	2247334	1442	20
1608418193.16	20000	22.860234	0.000	3156442	1698	20
1608418193.41	20000	23.613954	0.000	1895098	246	20
1608418193.66	20000	24.362415	0.000	1939135	252	20
1608418194.72	20000	24.309864	0.000	1842874	690	20
1608418195.53	20000	24.496577	0.000	2235830	503	20
1608418196.81	20000	24.214027	0.000	2202171	786	20
1608418197.44	20000	24.581415	0.000	2242042	419	20
1608418198.27	20000	24.752260	0.000	1081763	248	20
1608418199.58	20000	24.444664	0.000	2409013	555	20
1608418200.43	20000	24.599993	0.000	1615028	400	20
1608418201.41	20000	24.615234	0.000	1413467	385	20
1608418202.47	20000	24.558723	0.000	1632450	441	20
1608418204.51	20000	23.518109	0.000	5664827	1482	20
1608418205.69	20000	23.338799	0.000	4578115	1179	20
1608418206.20	20000	23.822085	0.000	1783835	517	20
1608418206.59	20000	24.437548	0.000	1093613	385	20
1608418207.26	20000	24.769050	0.000	975642	231	20
1608418208.47	20000	24.552128	0.000	1658005	448	20
1608418210.25	20000	23.774969	0.000	3055257	1225	20
1608418211.52	20000	23.508950	0.000	5355572	1266	20
1608418212.20	20000	23.826696	0.000	3278424	682	20
1608418212.76	20000	24.261166	0.000	2318501	566	20
1608418213.68	20000	24.341662	0.000	2473561	658	20
1608418215.08	20000	23.948210	0.000	1730311	1052	20
1608418215.47	20000	24.552517	0.000	1455812	396	20
1608418216.74	20000	24.284431	0.000	2869222	716	20
1608418217.95	20000	24.074274	0.000	3226650	926	20
1608418219.28	20000	23.744746	0.000	2705936	1255	20
1608418220.78	20000	23.243389	0.000	2998622	1501	20
1608418221.75	20000	23.272790	0.000	2928342	971	20
1608418222.65	20000	23.373876	0.000	3059979	899	20
1608418223.37	20000	23.655223	0.000	3367422	719	20
1608418223.72	20000	24.306685	0.000	1950694	349	20
1608418224.26	20000	24.769262	0.000	1541020	231	20
1608418225.48	20000	24.542360	0.000	2926720	458	20
1608418226.50	20000	24.524198	0.000	2991202	476	20
1608418227.56	20000	24.463509	0.000	3002106	536	20
1608418228.51	20000	24.512658	0.000	2015412	487	20
1608418229.82	20000	24.208037	0.000	2894863	792	20
1608418230.57	20000	24.450226	0.000	2185316	550	20
1608418231.77	20000	24.251221	0.000	3370605	749	20
1608418233.17	20000	23.852290	0.000	3492243	1148	20
1608418233.77	20000	24.251138	0.000	1307592	601	20
1608418234.49	20000	24.537317	0.000	1881404	463	20
1608418235.41	20000	24.614132	0.000	1806471	386	20
1608418236.59	20000	24.433799	0.000	1945842	566	20
1608418237.70	20000	24.324806	0.000	2538877	675	20
1608418238.58	20000	24.447001	0.000	2298557	553	20
1608418239.81	20000	24.212136	0.000	2831497	788	20
1608418240.90	20000	24.126425	0.000	3200905	874	20
1608418241.62	20000	24.408043	0.000	2180586	592	20
1608418242.43	20000	24.592773	0.000	1500505	407	20
1608418243.52	20000	24.509880	0.000	1939246	490	20
1608418244.42	20000	24.603719	0.000	1599193	396	20
1608418245.59	20000	24.431635	0.000	2364826	568	20
1608418246.67	20000	24.350637	0.000	2517454	649	20
1608418247.49	20000	24.530294	0.000	1883143	470	20
1608418248.42	20000	24.601544	0.000	1726706	398	20
1608418249.23	20000	24.791370	0.000	707364	209	20
1608418250.26	20000	24.767611	0.000	796460	232	20
1608418251.18	20000	24.845473	0.000	596962	155	20
1608418252.27	20000	24.750273	0.000	947625	250	20
1608418253.28	20000	24.746215	0.000	832859	254	20
1608418254.11	20000	24.917821	0.000	151562	82	20
1608418255.08	20000	24.949229	0.000	90390	51	20
1608418256.06	20000	24.969687	0.000	50278	30	20
1608418257.05	20000	24.974835	0.000	26471	25	20
1608418258.05	20000	24.971559	0.000	40620	28	20
